1.6803
1.6803
0.9714
0.9714
-0.3404
-0.3404
-0.0280
0.4423
0.4423
0.1538
0.4423
-0.0280
-1.6995
-1.6995
-1.6995
-1.6995
-1.6995
-1.9884
-2.4732
-2.4732
-2.4732
-2.4732
-2.4732
-2.4732
-2.4732
